圖層,地圖名稱,編號,NUMBER,ID,縣市,行政區,區別,位置,案名,計畫書名稱,完工案名,建案案名,實施者,目前狀態,核准日期,事業計畫核定日期,公告日期,公告年度,基地面積,地區範圍面積,面積(㎡),實施方式,主導類型,備註,相關資訊,經度,緯度,●　代銷公司,●　使用分區,●　坪數規劃,●　基地位置,●　基地面積,●　建案類別,●　建設公司,●　樓層規劃,●　規劃戶數,併分送,名稱,失效與否,完工年度,建築師,得標廠商,文號,法令依據,規劃單位,說明
更新地區-迅行劃定,臺北市北投區關渡段二小段56地號(北投-10),臺北434,,,01臺北市,北投區,,,,劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2021/5/12,,,2610,,,,,,121.469033,25.121910375,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區豐年段三小段671地號(北投-11),臺北435,,,01臺北市,北投區,,,,劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2021/5/12,,,790,,,,,,121.473175,25.126944166666668,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市松山區寶清段三小段424地號1筆土地(松山-2),臺北451,,,臺北市,松山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(2處),,,,,,,2021/12/23,,,200,,,,,,121.56522483333333,25.0531975,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區福順段一小段150地號等3筆土地更新地區(士林-14),臺北452,,,臺北市,士林區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(2處),,,,,,,2021/12/23,,,200,,,,,,121.5114042,25.08633605,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,,臺北453,,,臺北市,南港區,,,,劃定臺北市南港區玉成段三小段96地號等30筆土地為更新地區暨訂定更新計畫案,,,,,,,2021/12/29,,,10032,,,,,,121.58396036170213,25.05269213829787,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中正區公園段一小段3地號等2筆土地(中正-4),臺北455,,,臺北市,中正區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(2處),,,,,,,2022/1/12,,,400,,,,,,121.5195844,25.0470284,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市松山區延吉段一小段25地號1筆土地,臺北464,,,臺北市,松山區,,,,劃定臺北市松山區延吉段一小段25地號1筆土地為更新地區案,,,,,,,2022/7/6,,,241,,,,,,121.55634380000001,25.0478466,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區關渡段一小段468-6地號等2筆及關渡段二小段(北投-2),臺北460,,,臺北市,北投區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2022/4/13,,,1600,,,,,,121.4679961111111,25.118113444444443,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市松山區寶清段一小段67地號1筆土地(松山-3),臺北459,,,臺北市,松山區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2022/4/13,,,4700,,,,,,121.566293625,25.056105875,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區康寧段三小段66-4地號等4筆土地(內湖-8),臺北458,,,臺北市,內湖區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2022/4/13,,,2900,,,,,,121.59720085294117,25.08240838235294,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段29-1地號1筆土地(內湖-7),臺北457,,,臺北市,內湖區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2022/4/13,,,2000,,,,,,121.6153995,25.0712171875,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市松山區寶清段一小段53-7地號1筆土地更新地區(松山-4),臺北476,,,臺北市,松山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第一次)案」(1處),,,,,,,2023/1/16,,,6800,,,,,,121.56782944444444,25.055281444444443,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市信義區三興段三小段311地號等2筆土地為更新地區,臺北475,,,臺北市,信義區,,,,提議臺北市信義區三興段三小段311地號等2筆土地為更新地區檢討書,,,,,,,2023/1/11,,,287,,,,,,121.5571245,25.0285155,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區行義段三小段593地號等2筆土地更新地區(北投19),臺北473,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(111年第四次)案」(4處),,,,,,,2022/11/15,,,700,,,,,,121.52419666666667,25.122174,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區振興段三小段697地號等12筆土地更新地區(北投18),臺北472,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(111年第四次)案」(4處),,,,,,,2022/11/15,,,1400,,,,,,121.51834276190476,25.111896904761906,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段34地號1筆土地更新地區(內湖9),臺北471,,,臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(111年第四次)案」(4處),,,,,,,2022/11/15,,,800,,,,,,121.61353716666666,25.070839,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區三玉段二小段482地號1筆土地更新地區(士林15),臺北470,,,臺北市,士林區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(111年第四次)案」(4處),,,,,,,2022/11/15,,,1800,,,,,,121.53146680487805,25.114086268292684,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中正區永昌段二小段103地號1筆土地更新地區(中正5),臺北467,,,臺北市,中正區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(3處),,,,,,,2022/8/18,,,200,,,,,,121.51408257142857,25.02691042857143,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區大業段五小段1-2地號1筆土地更新地區(北投17),臺北466,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(3處),,,,,,,2022/8/18,,,900,,,,,,121.49932854166667,25.130314291666668,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區關渡段二小段184地號1筆土地更新地區(北投16),臺北465,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(3處),,,,,,,2022/8/18,,,1100,,,,,,121.46689364516129,25.122112677419356,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區桃源段五小段575地號1筆土地(北投-15),臺北454,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(2處),,,,,,,2022/1/12,,,2400,,,,,,121.47042247619048,25.12941019047619,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,,臺北449,,,臺北市,中正區,,,,劃定臺北市中正區福和段二小段60-19地號等6筆土地都市更新地區暨訂定都市更新計畫案,,,,,,,2021/11/26,,,10541,,,,,,121.52469866666667,25.01804088888889,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區天母段四小段541地號等9筆土地更新地區(士林16),臺北479,,,臺北市,士林區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,1000,,,,,,121.52756942857143,25.12306238095238,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區芝蘭段一小段347地號1筆土地更新地區(士林17),臺北480,,,臺北市,士林區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,200,,,,,,121.5358199137931,25.110701706896553,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區蘭雅段二小段397地號1筆土地更新地區(士林18),臺北481,,,臺北市,士林區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,800,,,,,,121.5218445,25.104406583333333,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區大湖段二小段41地號等4筆土地更新地區(內湖10),臺北482,,,臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,2700,,,,,,121.59814118181818,25.088053272727272,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段六小段404地號等3筆土地更新地區(內湖11),臺北483,,,臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,5000,,,,,,121.6057171111111,25.073938277777778,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市南港區玉成段四小段387地號1筆土地更新地區(南港1),臺北484,,,臺北市,南港區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第二次)案」,,,,,,,2023/4/24,,,700,,,,,,121.59087618181817,25.04878490909091,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,,臺北477,,,臺北市,中正區,,,,「訂定臺北市中正區-12-三軍總醫院附近更新地區都市更新計畫及劃定臺北市中正區福和段二小段176-5地號等46筆土地為策略性更新地區案」,,,,,,,2023/4/24,,,41300,,,,,,121.52755463333334,25.0141696,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市信義區逸仙段三小段32地號等5筆土地(基隆路整建住宅更新地區),臺北448,,,臺北市,信義區,,,,劃定臺北市信義區逸仙段三小段32地號等5筆土地為更新地區,,,,,,,2021/9/22,,,5662,,,,,,121.5612142,25.036695533333333,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,,臺北446,,,臺北市,中山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,4150,,,,,,121.55343572727273,25.086002727272728,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中山區榮星段四小段393地號等4筆土地(中山-2),臺北445,,,臺北市,中山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,230,,,,,,121.5386352,25.0646762,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中山區榮星段四小段401地號等6筆土地(中山-1),臺北444,,,臺北市,中山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,520,,,,,,121.53850484615384,25.06458376923077,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段20-6地號1筆土地(內湖-6),臺北443,,,臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,960,,,,,,121.6182875,25.070128166666667,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區關渡段二小段48地號1筆土地(北投-14),臺北442,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,2620,,,,,,121.46808551851852,25.122077592592593,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區立農段四小段10地號1筆土地(北投-13),臺北441,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,1100,,,,,,121.50590564285714,25.11829492857143,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區關渡段二小段55地號1筆土地(北投-12),臺北440,,,臺北市,北投區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,620,,,,,,121.4689090625,25.1223021875,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市信義區三興段一小段845等2筆地號(皇家名宮)(信義2)(新增847、847-1地號),臺北424,,,臺北市,信義區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1700,,,,,,121.55776844444445,25.029350444444443,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區豐年段四小段411地號(北投6),臺北423,,,臺北市,北投區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,800,,,,,,121.47129655555555,25.127433333333332,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區開明段二小段341等7筆地號(北投5),臺北422,,,臺北市,北投區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1400,,,,,,121.5003435,25.1377253,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市北投區桃源段四小段110-1等4筆地號(惠安歐洲花城)(北投4)(2020年減少110-1、161地號),臺北421,,,臺北市,北投區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,4100,,,,,,121.48301757142858,25.13765085714286,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區康寧段三小段291-2等6筆地號(內湖5),臺北420,,,臺北市,內湖區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1000,,,,,,121.5936545,25.0827097,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段七小段300地號(內湖4),臺北419,,,臺北市,內湖區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1100,,,,,,121.61476482352941,25.068330294117647,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區光華段二小段761等2筆地號(陽明廣場大廈)(士林12),臺北418,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1600,,,,,,121.51925407142858,25.090130285714284,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區天母段三小段129地號(士林11),臺北417,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,500,,,,,,121.52868633333333,25.121381,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區福林段一小段227地號(士林10),臺北416,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1600,,,,,,121.53484768421052,25.098747736842107,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區百齡段五小段543等2筆地號(士林9),臺北415,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,4100,,,,,,121.52038225,25.082185666666668,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區海光段二小段68等4筆地號(葫蘆公寓)(士林8),臺北414,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1500,,,,,,121.508746,25.0833675,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區芝山段一小段13-1地號(士林7)(2020年增加11、13地號),臺北413,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,1700,,,,,,121.533285,25.109018166666665,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市士林區天母段四小段434地號(士林1)(2020年增加433地號),臺北412,,,臺北市,士林區,,,,變更暨新劃定臺北市高氯離子混凝土建築物更新地區案,,,,,,,2020/9/25,,,520,,,,,,121.5307136,25.1222466,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中正區中正段一小段446-1地號等29筆,臺北410,,,臺北市,中正區,,,,劃定臺北市中正區中正段一小段446-1地號等29筆土地為更新地區,,,,,,,2020/3/2,,,13577,,,,,,121.52238475,25.038043,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,中正國中南側更新地區,臺北205,,,臺北市,大安區,,,,劃定捷運系統新莊線〈北市段〉地下穿越街廓都市更新地區案,,,,,,,2002/11/19,,,19700,,,,,,121.5210919375,25.03068409375,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,金甌商職東側更新地區,臺北204,,,臺北市,大安區,,,,劃定捷運系統新莊線〈北市段〉地下穿越街廓都市更新地區案,,,,,,,2002/11/19,,,1900,,,,,,121.52505981818182,25.03459727272727,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,新生南路一段、信義路二段西北側更新地區,臺北203,,,臺北市,中正區,,,,劃定捷運系統新莊線〈北市段〉地下穿越街廓都市更新地區案,,,,,,,2002/11/19,,,12500,,,,,,121.5317275,25.03436082352941,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,民權東路、松江路口西側更新地區,臺北202,,,臺北市,中山區,,,,劃定捷運系統新莊線〈北市段〉地下穿越街廓都市更新地區案,,,,,,,2002/11/19,,,20700,,,,,,121.53207792307693,25.06205003846154,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,民權國中東側更新地區,臺北201,,,臺北市,大同區,,,,劃定捷運系統新莊線〈北市段〉地下穿越街廓都市更新地區案,,,,,,,2002/11/19,,,9200,,,,,,121.5158970625,25.0634190625,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中正區永昌段四小段303地號等2筆土地(中正-3),臺北447,,,臺北市,中正區,,,,「劃定臺北市高氯離子混凝土建築物更新地區案」(8處),,,,,,,2021/9/6,,,590,,,,,,121.50890533333333,25.02904925,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市中山區榮星段四小段392地號等9筆土地更新地區(中山2)-範圍擴大,臺北491,,,01臺北市,中山區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第三次)案」,,,,,,,2023/7/19,,,300,,,,,,121.5385887625,25.0646371625,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市萬華區福星段一小段143-1、144、144-2及145-3地號等5筆土地(耐震能力不足),臺北485,,,01臺北市,萬華區,,,,劃定臺北市萬華區福星段一小段143-1、144、144-2及145-3地號等5筆土地為更新地區,,,,,,,2023/7/25,,,9370,,,,,,121.506858,25.0480844625,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區康寧段三小段239-3地號等7筆土地更新地區(內湖12),臺北486,,,01臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第三次)案」,,,,,,,2023/7/19,,,3400,,,,,,121.5933243111111,25.083893433333333,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段25-1地號等2筆土地更新地區(內湖13),臺北487,,,01臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第三次)案」,,,,,,,2023/7/19,,,1100,,,,,,121.61638745,25.07161795,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段15-1地號1筆土地更新地區(內湖14),臺北488,,,01臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第三次)案」,,,,,,,2023/7/19,,,1800,,,,,,121.61830941666666,25.07307043333333,,,,,,,,,,,,,,,,,,,
更新地區-迅行劃定,臺北市內湖區東湖段一小段25-1地號等2筆土地更新地區(內湖13),臺北489,,,01臺北市,內湖區,,,,「劃定臺北市高氯離子混凝土建築物更新地區(112年第三次)案」,,,,,,,2023/7/19,,,700,,,,,,121.51772757272727,25.05161410909091,,,,,,,,,,,,,,,,,,,
